proto,packets_count,total_fiat,f_pkts_num,min_fiat,min_biat,flow_packets_per_second,f_min_pkt_size,f_max_pkt_size,b_min_pkt_size,diag_step_fiat,diag_step_biat,diag_steps,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_fin_count,tcp_urg_count,tcp_retr_count,pktiat_0,pktiat_1,pktiat_2,pktiat_7,pktiat_9,pktlen_1,pktlen_5,pktlen_6,pktlen_7,pktlen_8,pktlen_9,type
6,10,0.139193058013916,5,0.0031380653381347,1.0013580322265623e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004186153411865234,4.506111145019531e-05,1.0013580322265625e-05,0.12713885307312012,66,66,393,128,66,164,0
6,10,0.0083458423614501,4,2.193450927734375e-05,7.152557373046875e-06,0,66,681,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.007348060607910156,3.0994415283203125e-05,2.193450927734375e-05,0.00015497207641601562,66,538,66,66,461,66,0
6,10,0.2012190818786621,5,0.000370979309082,1.0013580322265623e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004034996032714844,0.0007331371307373047,1.0013580322265625e-05,0.19149494171142578,66,66,393,128,66,164,0
6,10,0.1863670349121093,5,0.0046281814575195,2.193450927734375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0040149688720703125,0.0004191398620605469,2.193450927734375e-05,0.17162108421325684,66,66,393,128,66,164,0
6,10,0.0121209621429443,4,0.0001389980316162,1.5974044799804688e-05,0,66,697,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.010447978973388672,0.0002951622009277344,0.00013899803161621094,0.00015497207641601562,66,538,66,66,461,66,0
6,10,0.7586431503295898,5,0.0004799365997314,8.821487426757812e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004208087921142578,4.506111145019531e-05,8.821487426757812e-06,0.743535041809082,66,66,393,128,66,164,0
6,10,0.0127959251403808,4,4.57763671875e-05,1.2159347534179688e-05,0,66,697,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.011276006698608398,0.00041103363037109375,4.57763671875e-05,0.0001609325408935547,66,538,66,66,461,66,0
6,10,0.3245389461517334,5,0.0003509521484375,1.1920928955078123e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004211902618408203,4.220008850097656e-05,1.1920928955078125e-05,0.3152329921722412,66,66,393,128,66,164,0
6,10,0.1925580501556396,5,0.0003390312194824,3.695487976074219e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0042569637298583984,3.695487976074219e-05,0.00021219253540039062,0.18332910537719727,66,66,393,128,66,164,0
6,10,0.1724250316619873,5,0.003396987915039,1.0013580322265623e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0041730403900146484,0.0003368854522705078,1.0013580322265625e-05,0.16013693809509277,66,66,393,128,66,164,0
6,10,0.0128960609436035,4,1.5020370483398438e-05,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.010083198547363281,0.0020809173583984375,0.00012493133544921875,0.0005269050598144531,66,1462,324,66,66,159,0
6,10,0.012117862701416,4,2.694129943847656e-05,5.960464477539063e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.005366802215576172,0.0017821788787841797,0.00013303756713867188,0.00475001335144043,66,72,322,66,66,159,0
6,10,0.0085699558258056,4,4.8160552978515625e-05,1.3828277587890623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.005247831344604492,0.002935171127319336,1.0967254638671875e-05,4.8160552978515625e-05,66,70,66,322,66,66,0
6,10,0.0093870162963867,4,1.71661376953125e-05,8.821487426757812e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.005738019943237305,0.001898050308227539,0.00017595291137695312,0.0014929771423339844,66,72,341,66,66,159,0
6,10,0.0970039367675781,5,0.0002789497375488,6.914138793945312e-05,0,66,607,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004987001419067383,0.00023794174194335938,6.914138793945312e-05,0.04156303405761719,66,607,66,66,715,66,0
6,10,0.0083279609680175,7,3.314018249511719e-05,0.0006070137023925,0,66,1434,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0051288604736328125,0.0006070137023925781,0.00015497207641601562,0.0028009414672851562,66,1434,384,1434,571,66,0
6,10,0.0797400474548339,5,0.0002918243408203,3.695487976074219e-05,0,66,606,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.010922908782958984,3.695487976074219e-05,0.0003972053527832031,0.04305911064147949,66,606,66,66,1054,66,0
6,10,0.008660078048706,5,0.0001170635223388,2.9087066650390625e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003554105758666992,0.0002770423889160156,0.00047898292541503906,0.003968000411987305,66,66,66,461,66,146,0
6,10,0.0097508430480957,4,0.0008769035339355,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037169456481933594,0.0003008842468261719,0.0002548694610595703,0.0034530162811279297,66,66,461,66,146,66,0
6,10,0.0081889629364013,4,0.0005919933319091,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037009716033935547,0.0004341602325439453,0.0001289844512939453,0.003715038299560547,66,66,461,66,146,66,0
6,10,0.0082869529724121,5,0.0001170635223388,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004261970520019531,0.00039696693420410156,0.00039315223693847656,0.0028629302978515625,66,66,66,461,66,146,0
6,10,0.0105400085449218,4,0.000662088394165,7.867813110351562e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003737926483154297,0.0002720355987548828,0.000141143798828125,0.0035300254821777344,66,66,461,66,146,66,0
6,10,0.0100319385528564,5,2.002716064453125e-05,7.867813110351562e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037620067596435547,0.00032711029052734375,0.0003991127014160156,0.005196809768676758,66,66,66,461,66,146,0
6,10,0.1845180988311767,5,0.0003390312194824,1.2874603271484377e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004148006439208984,3.409385681152344e-05,1.2874603271484375e-05,0.17479801177978516,66,66,393,128,66,164,0
6,10,0.0085928440093994,5,0.0001871585845947,3.695487976074219e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00436091423034668,3.695487976074219e-05,0.00028896331787109375,0.003339052200317383,66,1368,66,461,66,146,0
6,10,0.0162389278411865,5,0.0001099109649658,2.5987625122070312e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003756999969482422,0.0002999305725097656,0.00041103363037109375,0.011240005493164062,66,66,66,461,66,146,0
6,10,0.0078799724578857,4,0.0007898807525634,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003715991973876953,0.0003058910369873047,0.00015592575073242188,0.0034859180450439453,66,66,461,66,146,66,0
6,10,0.0050089359283447,4,6.604194641113281e-05,7.152557373046875e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036859512329101562,0.00031495094299316406,6.604194641113281e-05,0.0001480579376220703,66,1366,66,66,461,66,0
6,10,0.0084710121154785,4,0.0007281303405761,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039010047912597656,0.00034618377685546875,0.0002071857452392578,0.0035371780395507812,66,66,461,66,146,66,0
6,10,0.0158090591430664,4,0.0006220340728759,1.2874603271484377e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0042438507080078125,0.0004031658172607422,0.00015497207641601562,0.003992795944213867,66,66,461,66,146,66,0
6,10,0.0090601444244384,5,0.000162124633789,2.193450927734375e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004229068756103516,3.790855407714844e-05,0.0003178119659423828,0.0038712024688720703,66,66,66,461,66,146,0
6,10,0.012484073638916,4,0.0004630088806152,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003985166549682617,0.00028586387634277344,0.00011992454528808594,0.003770112991333008,66,66,461,66,146,66,0
6,10,0.0076260566711425,4,0.0005748271942138,1.7881393432617188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004045009613037109,0.0002639293670654297,0.00013899803161621094,0.00400996208190918,66,66,461,66,146,66,0
6,10,0.0084700584411621,4,0.0007719993591308,2.9087066650390625e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003802061080932617,0.0002589225769042969,0.0001971721649169922,0.003657817840576172,66,66,461,66,146,66,0
6,10,0.0077321529388427,4,0.0006060600280761,1.7881393432617188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037469863891601562,0.00027108192443847656,0.00016188621520996094,0.0035758018493652344,66,66,461,66,146,66,0
6,10,0.0118269920349121,5,3.314018249511719e-05,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035440921783447266,0.0002789497375488281,0.00038886070251464844,0.007272958755493164,66,66,66,461,66,146,0
6,10,0.0101950168609619,5,1.9073486328125e-05,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003679037094116211,0.000308990478515625,0.0006020069122314453,0.005233049392700195,66,66,66,461,66,146,0
6,10,0.005854845046997,4,1.9073486328125e-05,5.960464477539063e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038208961486816406,0.0004570484161376953,1.9073486328125e-05,0.00019598007202148438,66,1366,66,66,461,66,0
6,10,0.0047719478607177,4,1.9073486328125e-05,7.152557373046875e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036890506744384766,0.00035381317138671875,1.9073486328125e-05,0.0001399517059326172,66,1366,66,66,461,66,0
6,10,0.1767919063568115,5,0.0003609657287597,1.9073486328125e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038619041442871094,0.00015401840209960938,1.9073486328125e-05,0.1684730052947998,66,66,393,128,66,164,0
6,10,0.0079338550567626,4,0.000629186630249,2.5987625122070312e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038089752197265625,0.00043892860412597656,0.00015020370483398438,0.003771066665649414,66,66,461,66,146,66,0
6,10,0.0088739395141601,4,0.0006439685821533,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003731966018676758,0.0003261566162109375,0.00011181831359863281,0.003493070602416992,66,66,461,66,146,66,0
6,10,0.0086829662322998,5,0.0001440048217773,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003756999969482422,0.0002288818359375,0.0005159378051757812,0.003709077835083008,66,66,66,461,66,146,0
6,10,0.0049641132354736,4,2.2172927856445312e-05,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003905057907104492,0.0002789497375488281,2.2172927856445312e-05,0.00015115737915039062,66,1366,66,66,461,66,0
6,10,0.0100610256195068,5,2.193450927734375e-05,2.408027648925781e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037488937377929688,0.0002751350402832031,0.0004429817199707031,0.0052700042724609375,66,66,66,461,66,146,0
6,10,0.0080649852752685,4,0.000601053237915,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0040988922119140625,0.0002892017364501953,0.0002429485321044922,0.0037589073181152344,66,66,461,66,146,66,0
6,10,0.0091571807861328,4,0.0008001327514648,1.2159347534179688e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004044055938720703,0.00021004676818847656,0.0002040863037109375,0.003912925720214844,66,66,461,66,146,66,0
6,10,0.0077660083770751,4,0.0004849433898925,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038018226623535156,0.00044417381286621094,0.00015497207641601562,0.003616809844970703,66,66,461,66,146,66,0
6,10,0.2852270603179931,5,0.0002698898315429,3.314018249511719e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003971099853515625,0.00028586387634277344,9.799003601074219e-05,0.27655911445617676,66,66,393,128,66,164,0
6,10,0.0100438594818115,4,0.0008158683776855,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004149913787841797,4.792213439941406e-05,0.00025391578674316406,0.003988027572631836,66,66,461,66,146,66,0
6,10,0.0099349021911621,4,0.0007469654083251,1.6927719116210938e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035669803619384766,0.0003769397735595703,0.0001800060272216797,0.003676176071166992,66,66,461,66,146,66,0
6,10,0.0112218856811523,4,0.0006098747253417,2.002716064453125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004052877426147461,0.00022101402282714844,9.393692016601562e-05,0.0037560462951660156,66,66,461,66,146,66,0
6,10,0.0102810859680175,4,0.000579833984375,8.821487426757812e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038640499114990234,0.0003781318664550781,0.00016689300537109375,0.003787994384765625,66,66,461,66,146,66,0
6,10,0.0165860652923584,4,0.0005550384521484,3.0040740966796875e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0041980743408203125,0.0004451274871826172,0.0005199909210205078,0.0041980743408203125,66,66,461,66,146,66,0
6,10,0.1911280155181884,5,0.0002470016479492,1.9073486328125e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035109519958496094,0.00011205673217773438,1.9073486328125e-05,0.18329906463623047,66,66,393,128,66,164,0
6,10,0.0077931880950927,4,0.0004739761352539,7.867813110351562e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003657102584838867,0.0003159046173095703,0.00015807151794433594,0.003560781478881836,66,66,461,66,146,66,0
6,10,0.008951187133789,4,0.0005850791931152,1.2874603271484377e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003996133804321289,0.00033783912658691406,0.0002429485321044922,0.003693819046020508,66,66,461,66,146,66,0
6,10,0.0140309333801269,5,0.0001211166381835,2.694129943847656e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035910606384277344,0.0002110004425048828,0.0005478858947753906,0.009335041046142578,66,66,66,461,66,146,0
6,10,0.0108630657196044,5,0.0001947879791259,3.504753112792969e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038030147552490234,0.00018310546875,0.00034809112548828125,0.005987882614135742,66,66,66,461,66,146,0
6,10,0.0114610195159912,4,0.0005140304565429,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003782033920288086,0.0002799034118652344,0.00011682510375976562,0.003443002700805664,66,66,461,66,146,66,0
6,10,0.0043890476226806,4,2.5033950805664062e-05,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0034029483795166016,0.00022912025451660156,2.5033950805664062e-05,0.00010800361633300781,66,1366,66,66,461,66,0
6,10,0.0055649280548095,4,0.0001280307769775,7.152557373046875e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00400090217590332,3.409385681152344e-05,0.00012803077697753906,0.00010704994201660156,66,1366,66,66,461,66,0
6,10,0.0083639621734619,4,0.0005111694335937,1.71661376953125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037381649017333984,0.0005049705505371094,0.00010013580322265625,0.0036940574645996094,66,66,461,66,146,66,0
6,10,0.0102250576019287,4,0.0007331371307373,2.694129943847656e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00398707389831543,0.000762939453125,0.00021219253540039062,0.004046916961669922,66,66,461,66,146,66,0
6,10,0.0046448707580566,4,1.9073486328125e-05,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0034258365631103516,0.0003771781921386719,1.9073486328125e-05,0.00015401840209960938,66,1366,66,66,461,66,0
6,10,0.0108239650726318,4,0.0005590915679931,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037889480590820312,0.0003771781921386719,0.000186920166015625,0.0037000179290771484,66,66,461,66,146,66,0
6,10,0.0127019882202148,4,0.0005421638488769,1.3828277587890623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00424504280090332,0.003042936325073242,0.0001251697540283203,0.003843069076538086,66,66,461,66,146,66,0
6,10,0.0052239894866943,4,1.5974044799804688e-05,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003751993179321289,0.0003218650817871094,1.5974044799804688e-05,0.00015115737915039062,66,1366,66,66,461,66,0
6,10,0.2096140384674072,5,0.0003509521484375,3.3855438232421875e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003843069076538086,0.0007338523864746094,3.3855438232421875e-05,0.20065808296203613,66,66,393,128,66,164,0
6,10,0.008713960647583,4,0.0007631778717041,1.2159347534179688e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003947019577026367,0.000286102294921875,0.00019812583923339844,0.0037839412689208984,66,66,461,66,146,66,0
6,10,0.0049648284912109,4,6.604194641113281e-05,7.867813110351562e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004003763198852539,3.719329833984375e-05,6.604194641113281e-05,0.000164031982421875,66,1366,66,66,461,66,0
6,10,0.1832890510559082,5,0.0003268718719482,8.106231689453125e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004262208938598633,0.0002818107604980469,8.106231689453125e-06,0.17348790168762207,66,66,393,128,66,164,0
6,10,0.0109808444976806,4,0.0009400844573974,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039980411529541016,0.0001819133758544922,0.00021791458129882812,0.002496004104614258,66,66,461,66,146,66,0
6,10,0.0102589130401611,4,0.0006251335144042,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037479400634765625,0.0002689361572265625,0.00023317337036132812,0.0036439895629882812,66,66,461,66,146,66,0
6,10,0.0055351257324218,4,2.2172927856445312e-05,6.9141387939453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00368499755859375,0.0003261566162109375,2.2172927856445312e-05,0.00022292137145996094,66,1366,66,66,461,66,0
6,10,0.1620121002197265,5,0.0030748844146728,2.002716064453125e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003695964813232422,0.00025200843811035156,2.002716064453125e-05,0.15082001686096191,66,66,393,128,66,164,0
6,10,0.0090460777282714,5,2.384185791015625e-05,1.7881393432617188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035941600799560547,0.0002639293670654297,0.0004730224609375,0.00426793098449707,66,66,66,461,66,146,0
6,10,0.0086729526519775,4,0.0007340908050537,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003938913345336914,0.00038504600524902344,0.0002110004425048828,0.004118919372558594,66,66,461,66,146,66,0
6,10,0.00978684425354,4,0.0007519721984863,1.1205673217773438e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036590099334716797,0.00023984909057617188,0.00023102760314941406,0.0037081241607666016,66,66,461,66,146,66,0
6,10,0.0089471340179443,4,0.0006680488586425,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004099130630493164,0.00033783912658691406,0.000164031982421875,0.004072904586791992,66,66,461,66,146,66,0
6,10,0.007911205291748,4,0.000633955001831,1.9073486328125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003698110580444336,0.0003380775451660156,0.0001628398895263672,0.003409862518310547,66,66,461,66,146,66,0
6,10,0.0080468654632568,4,0.0007369518280029,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003999948501586914,0.0003509521484375,0.0002498626708984375,0.0041501522064208984,66,66,461,66,146,66,0
6,10,0.0082390308380126,4,0.0006210803985595,1.883506774902344e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003932952880859375,0.0003230571746826172,0.00020003318786621094,0.0037169456481933594,66,66,461,66,146,66,0
6,10,0.005112886428833,4,1.1920928955078123e-05,5.960464477539063e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003671884536743164,0.00032711029052734375,1.1920928955078125e-05,0.00016808509826660156,66,1366,66,66,461,66,0
6,10,0.2121088504791259,5,0.0003371238708496,1.883506774902344e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004230976104736328,3.2901763916015625e-05,1.8835067749023438e-05,0.19898605346679688,66,66,393,128,66,164,0
6,10,0.0076580047607421,4,0.0003077983856201,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004096031188964844,0.0003490447998046875,9.202957153320312e-05,0.003998994827270508,66,66,461,66,146,66,0
6,10,0.0051078796386718,4,2.5033950805664062e-05,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037779808044433594,0.00041294097900390625,2.5033950805664062e-05,0.00018310546875,66,1366,66,66,461,66,0
6,10,0.0105080604553222,4,0.0010311603546142,2.312660217285156e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003893136978149414,0.0003008842468261719,0.0001571178436279297,0.003702878952026367,66,66,461,66,146,66,0
6,10,0.1545109748840332,5,0.0013480186462402,7.510185241699219e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0034818649291992188,0.000225067138671875,7.510185241699219e-05,0.14555907249450684,66,66,393,128,66,164,0
6,10,0.1704778671264648,5,0.0003399848937988,7.700920104980469e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036499500274658203,0.0002110004425048828,7.700920104980469e-05,0.16215801239013672,66,66,393,128,66,164,0
6,10,0.0078020095825195,4,0.0005970001220703,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004018068313598633,0.00022792816162109375,0.0002491474151611328,0.0037360191345214844,66,66,461,66,146,66,0
6,10,0.0132520198822021,4,0.0006020069122314,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003777027130126953,0.00026607513427734375,0.00012302398681640625,0.0037679672241210938,66,66,461,66,146,66,0
6,10,0.0108668804168701,5,0.0001609325408935,1.3828277587890623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003895998001098633,0.0002620220184326172,0.00030803680419921875,0.0059850215911865234,66,66,66,461,66,146,0
6,10,0.1838669776916504,5,0.0007109642028808,2.002716064453125e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038559436798095703,0.00015497207641601562,2.002716064453125e-05,0.17520999908447266,66,66,393,128,66,164,0
6,10,0.0050148963928222,4,2.002716064453125e-05,5.960464477539063e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003609895706176758,0.0003941059112548828,2.002716064453125e-05,0.0002429485321044922,66,1366,66,66,461,66,0
6,10,0.0049591064453125,4,0.0002458095550537,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004021167755126953,2.9802322387695312e-05,0.0002269744873046875,0.00016307830810546875,66,66,1366,66,461,66,0
6,10,0.0075430870056152,4,0.0005509853363037,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003565073013305664,0.0003609657287597656,0.00010013580322265625,0.003493070602416992,66,66,461,66,146,66,0
6,10,0.1722760200500488,5,0.000439167022705,8.821487426757812e-06,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003923892974853516,2.6941299438476562e-05,8.821487426757812e-06,0.1629340648651123,66,66,393,128,66,164,0
6,10,0.0076198577880859,5,1.9073486328125e-05,1.5974044799804688e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038068294525146484,0.000225067138671875,0.00047087669372558594,0.002752065658569336,66,66,66,461,66,146,0
6,10,0.0257089138031005,4,0.0007479190826416,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003969907760620117,0.0002460479736328125,0.00013899803161621094,0.003596067428588867,66,66,461,66,146,66,0
