proto,packets_count,total_fiat,f_pkts_num,min_fiat,min_biat,flow_packets_per_second,f_min_pkt_size,b_min_pkt_size,b_max_pkt_size,diag_step_fiat,diag_step_biat,diag_steps,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_psh_count,tcp_fin_count,tcp_urg_count,tcp_retr_count,pktiat_0,pktiat_1,pktiat_2,pktiat_4,pktiat_5,pktiat_7,pktiat_9,pktlen_0,pktlen_1,pktlen_4,pktlen_6,pktlen_8,type
6,10,0.022709846496582,5,0.0005099773406982,8.702278137207031e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.009950876235961914,0.0004000663757324219,8.702278137207031e-05,0.0006918907165527344,0.0005099773406982422,0.0008840560913085938,583,66,1370,66,146,2
6,10,0.0073828697204589,4,7.867813110351562e-06,1.0967254638671877e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.005070924758911133,0.001967906951904297,1.1920928955078125e-05,1.0967254638671875e-05,0.00023603439331054688,7.867813110351562e-06,583,66,70,289,66,2
6,10,0.0254700183868408,5,0.0008001327514648,3.504753112792969e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.011547088623046875,0.0005350112915039062,3.504753112792969e-05,0.0007839202880859375,0.0007340908050537109,0.0008001327514648438,583,66,1370,514,146,2
6,10,0.0113289356231689,5,2.193450927734375e-05,9.059906005859377e-06,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.005012989044189453,0.0030820369720458984,9.059906005859375e-06,1.0013580322265625e-05,2.193450927734375e-05,0.00019884109497070312,583,66,1370,66,159,2
6,10,0.0099949836730957,4,9.79900360107422e-05,2.694129943847656e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.007644176483154297,0.0005369186401367188,3.695487976074219e-05,2.6941299438476562e-05,9.799003601074219e-05,0.0006859302520751953,583,66,70,66,514,2
6,10,0.0212349891662597,4,0.0009632110595703,4.100799560546875e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.005598783493041992,0.002070188522338867,4.100799560546875e-05,7.510185241699219e-05,0.01172494888305664,0.0049588680267333984,583,66,1462,66,706,2
6,10,0.0149159431457519,4,9.703636169433594e-05,5.292892456054688e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.010804891586303711,0.0007011890411376953,9.703636169433594e-05,5.2928924560546875e-05,9.703636169433594e-05,0.0006098747253417969,583,66,70,66,514,2
6,10,0.0199100971221923,4,0.0009210109710693,3.0994415283203125e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.005743980407714844,0.001811981201171875,3.314018249511719e-05,3.0994415283203125e-05,0.010554075241088867,0.004658937454223633,583,66,1462,66,708,2
6,10,0.0236170291900634,5,0.0004429817199707,6.794929504394531e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.011217117309570312,0.0006279945373535156,6.794929504394531e-05,0.0006120204925537109,0.0006279945373535156,0.0004429817199707031,583,66,1370,514,146,2
6,10,0.010977029800415,4,2.5033950805664062e-05,1.0967254638671877e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.005197048187255859,0.0018351078033447266,1.0967254638671875e-05,1.9073486328125e-05,0.00033092498779296875,0.0034949779510498047,583,66,70,191,66,2
6,10,0.0091409683227539,4,0.0001411437988281,4.410743713378906e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.0074310302734375,0.0004038810729980469,4.9114227294921875e-05,4.410743713378906e-05,0.00032806396484375,0.00023889541625976562,583,66,70,514,66,2
6,10,0.0247459411621093,5,8.606910705566406e-05,2.7179718017578125e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.010777950286865234,0.002321004867553711,3.4809112548828125e-05,2.7179718017578125e-05,8.606910705566406e-05,0.0008440017700195312,583,66,1462,66,159,2
6,10,0.0106527805328369,5,0.0001060962677001,9.059906005859377e-06,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.00494384765625,0.0017399787902832031,2.8133392333984375e-05,9.059906005859375e-06,0.00010609626770019531,0.00026679039001464844,583,66,1462,66,159,2
6,10,0.0149848461151123,4,8.177757263183594e-05,3.0040740966796875e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.010495901107788086,0.0007450580596923828,3.2901763916015625e-05,3.0040740966796875e-05,8.177757263183594e-05,0.000885009765625,583,66,70,66,514,2
6,10,0.0252230167388916,4,0.0009741783142089,3.1948089599609375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.010277986526489258,0.002048969268798828,6.389617919921875e-05,3.1948089599609375e-05,0.010987997055053711,0.009647846221923828,583,66,1462,66,708,2
6,10,0.0252690315246582,5,8.392333984375e-05,3.3855438232421875e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.010627985000610352,0.0007841587066650391,3.3855438232421875e-05,0.0005631446838378906,0.001971006393432617,0.010557889938354492,583,66,1368,66,66,2
6,10,0.0259969234466552,4,0.0011320114135742,3.1948089599609375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.009712934494018555,0.0032911300659179688,3.314018249511719e-05,3.1948089599609375e-05,0.01093292236328125,0.009161949157714844,583,66,1462,66,707,2
6,10,0.0229249000549316,5,0.0001201629638671,3.409385681152344e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007626056671142578,0.0007250308990478516,3.409385681152344e-05,0.0006468296051025391,0.002179861068725586,0.01058197021484375,583,66,1368,66,66,2
6,10,0.0223269462585449,5,6.008148193359375e-05,2.193450927734375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.009974002838134766,0.0030329227447509766,4.696846008300781e-05,2.193450927734375e-05,6.008148193359375e-05,0.0006420612335205078,583,66,1370,66,159,2
6,10,0.0213849544525146,5,8.511543273925781e-05,6.389617919921875e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.0053081512451171875,0.0004379749298095703,6.389617919921875e-05,0.0006649494171142578,0.0013298988342285156,0.012681007385253906,583,66,1368,66,66,2
6,10,0.0170130729675292,5,0.0003941059112548,3.600120544433594e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007765054702758789,0.0004520416259765625,3.600120544433594e-05,0.0004019737243652344,0.0003268718719482422,0.0003941059112548828,583,66,1370,514,146,2
6,10,0.0110669136047363,5,2.789497375488281e-05,9.059906005859377e-06,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.004925966262817383,0.0020661354064941406,1.0967254638671875e-05,9.059906005859375e-06,2.7894973754882812e-05,0.0002620220184326172,583,66,1462,66,159,2
6,10,0.0189461708068847,5,7.700920104980469e-05,2.789497375488281e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.005220174789428711,0.0018818378448486328,6.008148193359375e-05,2.7894973754882812e-05,7.700920104980469e-05,0.0008699893951416016,583,66,1462,66,159,2
6,10,0.019097089767456,5,5.602836608886719e-05,5.91278076171875e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.005413055419921875,0.0017778873443603516,5.91278076171875e-05,7.486343383789062e-05,9.703636169433594e-05,0.010937929153442383,583,66,1368,66,66,2
6,10,0.0138471126556396,5,0.000216007232666,1.3113021850585938e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.009763002395629883,0.0003750324249267578,1.3113021850585938e-05,0.00017309188842773438,0.0001850128173828125,0.00021600723266601562,583,66,1370,514,146,2
6,10,0.0096721649169921,4,1.4066696166992188e-05,5.0067901611328125e-06,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.004739999771118164,0.0018281936645507812,8.106231689453125e-06,5.9604644775390625e-06,0.0002079010009765625,0.0028340816497802734,583,66,70,193,66,2
6,10,0.0105130672454833,4,0.000256061553955,8.821487426757812e-06,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.005151033401489258,0.0020170211791992188,1.71661376953125e-05,8.821487426757812e-06,0.0029230117797851562,0.004998922348022461,583,66,1462,66,708,2
6,10,0.0267908573150634,4,0.0007729530334472,3.0994415283203125e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.011862039566040039,0.0018868446350097656,6.103515625e-05,3.0994415283203125e-05,0.011556863784790039,0.011305093765258789,583,66,1462,66,708,2
6,10,0.0199611186981201,4,0.0006020069122314,3.1948089599609375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.0053369998931884766,0.0020689964294433594,3.1948089599609375e-05,6.29425048828125e-05,0.01108407974243164,0.004860877990722656,583,66,1462,66,708,2
6,10,0.0226161479949951,5,9.107589721679688e-05,3.3855438232421875e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007554054260253906,0.0007910728454589844,3.3855438232421875e-05,0.0006139278411865234,0.0013821125030517578,0.01128697395324707,583,66,1368,66,66,2
6,10,0.0147280693054199,4,0.0002901554107666,1.0013580322265623e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.009652853012084961,0.0016300678253173828,1.0013580322265625e-05,1.1920928955078125e-05,0.0029480457305908203,0.009622812271118164,583,66,1462,66,708,2
6,10,0.024446964263916,5,0.0003981590270996,4.00543212890625e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.011610031127929688,0.0004029273986816406,4.00543212890625e-05,0.00033211708068847656,0.0003981590270996094,0.0008559226989746094,583,66,1370,66,146,2
6,10,0.0211870670318603,4,7.200241088867188e-05,2.193450927734375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.009639978408813477,0.0011670589447021484,3.0040740966796875e-05,2.193450927734375e-05,0.0005660057067871094,0.009550094604492188,583,66,70,193,66,2
6,10,0.0119240283966064,4,8.893013000488281e-05,3.600120544433594e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.009852886199951172,0.0004630088806152344,7.081031799316406e-05,3.600120544433594e-05,8.893013000488281e-05,0.00057220458984375,583,66,70,66,514,2
6,10,0.0116620063781738,4,7.796287536621094e-05,5.793571472167969e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.009844064712524414,0.00045800209045410156,9.322166442871094e-05,5.793571472167969e-05,7.390975952148438e-05,0.0004489421844482422,583,66,70,514,66,2
6,10,0.0244240760803222,5,0.0010230541229248,8.0108642578125e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.00774693489074707,0.0010120868682861328,8.0108642578125e-05,0.0006279945373535156,0.000762939453125,0.0010230541229248047,583,66,1370,514,146,2
6,10,0.0090601444244384,4,3.695487976074219e-05,1.5020370483398438e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.007441043853759766,0.00038504600524902344,1.5974044799804688e-05,1.5020370483398438e-05,3.695487976074219e-05,0.00036215782165527344,583,66,70,66,514,2
6,10,0.0267331600189209,5,0.0010180473327636,3.600120544433594e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.011934041976928711,0.0005691051483154297,3.600120544433594e-05,0.0006768703460693359,0.0006940364837646484,0.0010180473327636719,583,66,1370,514,146,2
6,10,0.0242879390716552,5,0.0008869171142578,5.412101745605469e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007689952850341797,0.0007669925689697266,5.412101745605469e-05,0.0005190372467041016,0.0008699893951416016,0.0008869171142578125,583,66,1370,514,146,2
6,10,0.0127348899841308,5,5.197525024414063e-05,0.0002360343933105,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.010468006134033203,0.0006859302520751953,0.0005970001220703125,0.00045800209045410156,0.01022791862487793,0.027167081832885742,709,66,146,117,66,2
6,10,0.0131840705871582,4,3.600120544433594e-05,1.1920928955078123e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.0051310062408447266,0.0027921199798583984,1.5974044799804688e-05,1.2159347534179688e-05,0.0003790855407714844,0.004739999771118164,583,66,70,193,66,2
6,10,0.0212059020996093,5,0.000558853149414,6.699562072753906e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.00757288932800293,0.0003910064697265625,8.511543273925781e-05,0.0005519390106201172,0.0004940032958984375,0.0009438991546630859,583,66,1370,514,146,2
6,10,0.0152769088745117,4,0.000108003616333,2.9087066650390625e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.01086282730102539,0.0032110214233398438,3.790855407714844e-05,2.9087066650390625e-05,0.0006608963012695312,0.00020003318786621094,583,66,70,289,66,2
6,10,0.0220441818237304,5,0.0006470680236816,3.910064697265625e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.0076520442962646484,0.0004889965057373047,3.910064697265625e-05,0.0006530284881591797,0.0005528926849365234,0.0006470680236816406,583,66,1370,514,146,2
6,10,0.0307338237762451,6,0.0003139972686767,4.00543212890625e-05,0,66,66,602,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,6,0,0,10,0.0,0.010747909545898438,4.00543212890625e-05,0.0003402233123779297,0.0003139972686767578,0.0005228519439697266,0.0014350414276123047,615,66,117,66,809,2
6,10,0.0239779949188232,5,0.0006940364837646,0.0001139640808105,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007790088653564453,0.0008459091186523438,0.00011396408081054688,0.0006210803985595703,0.0006651878356933594,0.0006940364837646484,583,66,1370,514,146,2
6,10,0.0164248943328857,6,0.0003399848937988,0.0002880096435546,0,66,66,602,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,6,0,0,10,0.0,0.005121946334838867,0.0002880096435546875,0.0004050731658935547,0.0003399848937988281,0.0010149478912353516,0.0007669925689697266,615,66,117,66,810,2
6,10,0.0264680385589599,5,0.0009551048278808,5.1021575927734375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007988929748535156,0.0009441375732421875,5.1021575927734375e-05,0.0006558895111083984,0.0007219314575195312,0.0009551048278808594,583,66,1370,514,146,2
6,10,0.021090030670166,4,0.0009388923645019,5.197525024414063e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.0052640438079833984,0.0018680095672607422,9.298324584960938e-05,5.1975250244140625e-05,0.012186050415039062,0.004508018493652344,583,66,1462,66,706,2
6,10,0.0235440731048584,5,0.0006330013275146,7.581710815429688e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.008010149002075195,0.0007059574127197266,7.581710815429688e-05,0.0006229877471923828,0.000701904296875,0.0006330013275146484,583,66,1370,514,146,2
6,10,0.0271840095520019,4,0.0007438659667968,3.886222839355469e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.010444164276123047,0.003634929656982422,3.886222839355469e-05,9.012222290039062e-05,0.011300086975097656,0.009772062301635742,583,66,1462,66,706,2
6,10,0.0154190063476562,5,0.0003929138183593,4.887580871582031e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007594108581542969,0.00044083595275878906,4.887580871582031e-05,0.00034809112548828125,0.00039505958557128906,0.000392913818359375,583,66,1370,514,146,2
6,10,0.0153069496154785,6,0.0002260208129882,4.315376281738281e-05,0,66,66,602,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,6,0,0,10,0.0,0.005539894104003906,4.315376281738281e-05,0.0002970695495605469,0.00022602081298828125,0.0009331703186035156,0.0005099773406982422,615,66,117,66,807,2
6,10,0.0268430709838867,5,0.0009150505065917,7.200241088867188e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.010811090469360352,0.0009160041809082031,7.200241088867188e-05,0.0005810260772705078,0.0008680820465087891,0.0009150505065917969,583,66,1370,514,146,2
6,10,0.0106580257415771,4,8.702278137207031e-05,3.1948089599609375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.0076749324798583984,0.0005791187286376953,6.198883056640625e-05,3.1948089599609375e-05,8.702278137207031e-05,0.0007131099700927734,583,66,70,66,514,2
6,10,0.0079660415649414,4,3.504753112792969e-05,2.002716064453125e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,2,0,0,10,0.0,0.0049591064453125,0.0022308826446533203,2.193450927734375e-05,4.100799560546875e-05,0.0005140304565429688,3.504753112792969e-05,583,66,1462,191,66,2
6,10,0.0238130092620849,5,0.0003728866577148,4.792213439941406e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007885932922363281,0.0007500648498535156,4.792213439941406e-05,0.0004229545593261719,0.0006759166717529297,0.00037288665771484375,583,66,1370,514,146,2
6,10,0.0172898769378662,6,0.0005948543548583,7.295608520507812e-05,0,66,66,602,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,6,0,0,10,0.0,0.005089998245239258,7.295608520507812e-05,0.0006930828094482422,0.0009050369262695312,0.0008089542388916016,0.0005948543548583984,615,66,117,66,807,2
6,10,0.030717134475708,6,0.000309944152832,5.602836608886719e-05,0,66,66,602,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,6,0,0,10,0.0,0.010523080825805664,5.602836608886719e-05,0.00030994415283203125,0.00035309791564941406,0.0008199214935302734,0.001971006393432617,615,66,117,66,810,2
6,10,0.0162899494171142,5,3.1948089599609375e-05,1.3113021850585938e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.010647058486938477,0.0017709732055664062,1.3113021850585938e-05,2.5987625122070312e-05,3.1948089599609375e-05,0.0002961158752441406,583,66,1462,66,159,2
6,10,0.015712022781372,4,2.193450927734375e-05,6.9141387939453125e-06,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.010228872299194336,0.0019121170043945312,1.8835067749023438e-05,7.152557373046875e-06,0.0003161430358886719,0.0031740665435791016,583,66,1462,191,66,2
6,10,0.0203080177307128,4,0.0005459785461425,2.002716064453125e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.010955095291137695,0.00185394287109375,2.002716064453125e-05,4.00543212890625e-05,0.006428956985473633,0.010654926300048828,583,66,1462,66,706,2
6,10,0.0160760879516601,6,0.0003378391265869,0.0001780986785888,0,66,66,602,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,6,0,0,10,0.0,0.005346059799194336,0.0001780986785888672,0.00047707557678222656,0.00033783912658691406,0.0004999637603759766,0.0006320476531982422,614,66,117,66,805,2
6,10,0.0185050964355468,5,6.198883056640625e-05,2.5033950805664062e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.0076999664306640625,0.0012600421905517578,2.5033950805664062e-05,3.314018249511719e-05,6.198883056640625e-05,0.0005741119384765625,583,66,1370,66,159,2
6,10,0.0128741264343261,4,0.0003900527954101,2.384185791015625e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.0055980682373046875,0.0017189979553222656,2.384185791015625e-05,3.695487976074219e-05,0.004812955856323242,0.005302906036376953,583,66,1462,66,706,2
6,10,0.0249650478363037,5,0.0005600452423095,3.4809112548828125e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.010914087295532227,0.0009779930114746094,3.4809112548828125e-05,0.0006201267242431641,0.0007121562957763672,0.0005600452423095703,583,66,1370,514,146,2
6,10,0.0150721073150634,6,0.0002188682556152,0.0001289844512939,0,66,66,602,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,6,0,0,10,0.0,0.005063056945800781,0.0001289844512939453,0.0002541542053222656,0.00021886825561523438,0.0008380413055419922,0.00035190582275390625,615,66,117,66,810,2
6,10,0.0225460529327392,5,0.0005519390106201,3.0994415283203125e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.008053064346313477,0.0008120536804199219,3.0994415283203125e-05,0.0006020069122314453,0.0006651878356933594,0.0005519390106201172,583,66,1370,514,146,2
6,10,0.0240859985351562,5,3.790855407714844e-05,6.389617919921875e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.010610103607177734,0.0003509521484375,6.389617919921875e-05,0.0007221698760986328,3.790855407714844e-05,0.011708974838256836,583,66,1368,66,66,2
6,10,0.0123569965362548,5,0.0001029968261718,2.09808349609375e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.005335092544555664,0.0018818378448486328,4.696846008300781e-05,2.09808349609375e-05,0.000102996826171875,0.00043487548828125,583,66,1462,66,159,2
6,10,0.027764081954956,5,0.0010039806365966,6.29425048828125e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.01085805892944336,0.0009329319000244141,6.29425048828125e-05,0.0006289482116699219,0.0005960464477539062,0.0010039806365966797,583,66,1370,514,146,2
6,10,0.0279290676116943,5,0.0006351470947265,3.814697265625e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.011513948440551758,0.0005600452423095703,3.814697265625e-05,0.0006759166717529297,0.0007278919219970703,0.0006351470947265625,583,66,1370,514,146,2
6,10,0.0183558464050292,5,0.000694990158081,6.604194641113281e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.0053288936614990234,0.00047206878662109375,6.604194641113281e-05,0.0006558895111083984,0.0005388259887695312,0.0006949901580810547,583,66,1370,514,146,2
6,10,0.0233981609344482,5,0.0004692077636718,6.604194641113281e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.00799703598022461,0.0004589557647705078,6.604194641113281e-05,0.0006098747253417969,0.000469207763671875,0.0010280609130859375,583,66,1370,66,146,2
6,10,0.0284059047698974,5,0.0007908344268798,5.698204040527344e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007773876190185547,0.0007929801940917969,5.698204040527344e-05,0.0006470680236816406,0.0007469654083251953,0.0007908344268798828,583,66,1370,514,146,2
6,10,0.0156278610229492,5,0.0002720355987548,1.1205673217773438e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.0074388980865478516,0.0008461475372314453,1.1205673217773438e-05,0.00016880035400390625,0.0002410411834716797,0.0002720355987548828,583,66,1370,514,146,2
6,10,0.0113101005554199,5,1.5974044799804688e-05,7.152557373046875e-06,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007244110107421875,0.0004019737243652344,7.152557373046875e-06,0.0001049041748046875,0.0006299018859863281,0.002733945846557617,583,66,1368,66,66,2
6,10,0.0189359188079834,4,2.694129943847656e-05,1.3113021850585938e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.011211872100830078,0.003910064697265625,2.5987625122070312e-05,1.5020370483398438e-05,0.000308990478515625,0.003386974334716797,583,66,70,193,66,2
6,10,0.0084660053253173,4,1.9073486328125e-05,7.152557373046875e-06,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.007113933563232422,0.0003650188446044922,1.5974044799804688e-05,7.152557373046875e-06,1.9073486328125e-05,0.00013303756713867188,583,66,70,66,514,2
6,10,0.0225698947906494,4,0.0010318756103515,3.3855438232421875e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,5,0,0,10,0.0,0.005628108978271484,0.003265857696533203,3.3855438232421875e-05,4.601478576660156e-05,0.011784076690673828,0.004839181900024414,583,66,1462,66,706,2
6,10,0.0120999813079833,5,0.0001888275146484,1.5974044799804688e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.0077190399169921875,0.0003190040588378906,2.193450927734375e-05,0.00016808509826660156,0.0001761913299560547,0.0001888275146484375,583,66,1370,514,146,2
6,10,0.019503116607666,5,7.915496826171875e-05,2.9087066650390625e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.010903120040893555,0.00179290771484375,3.504753112792969e-05,2.9087066650390625e-05,7.915496826171875e-05,0.0002219676971435547,583,66,1462,66,159,2
6,10,0.0165989398956298,5,0.0004060268402099,1.2874603271484377e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007696866989135742,0.0008611679077148438,1.2874603271484375e-05,0.0002651214599609375,0.0003139972686767578,0.00040602684020996094,583,66,1370,514,146,2
6,10,0.0119130611419677,4,1.5020370483398438e-05,1.1205673217773438e-05,0,66,66,1462,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,3,0,0,10,0.0,0.009953975677490234,0.0013630390167236328,3.1948089599609375e-05,1.1205673217773438e-05,0.00043702125549316406,1.5020370483398438e-05,583,66,70,289,66,2
6,10,0.0237390995025634,5,0.0008211135864257,3.3855438232421875e-05,0,66,66,1464,28.767490005493165,28.76754169464112,28.76754169464112,0,10,0,4,0,0,10,0.0,0.007385969161987305,0.0007839202880859375,3.3855438232421875e-05,0.0006392002105712891,0.0009379386901855469,0.0008211135864257812,583,66,1366,514,146,2
