src_ip;sport;dst_ip;dport;proto;packets_count;start_time;end_time;duration;total_fiat;total_biat;iat_list;direction_list;pkt_len_list;f_pkts_num;b_pkts_num;min_fiat;max_fiat;min_biat;max_biat;mean_fiat;mean_biat;flow_packets_per_second;flow_bytes_per_second;f_min_pkt_size;f_max_pkt_size;f_mean_pkt_size;b_min_pkt_size;b_max_pkt_size;b_mean_pkt_size;is_closed;last_packet_time;diag_fiat;diag_step_fiat;diag_biat;diag_step_biat;diag_total;diag_steps;tcp_syn_count;tcp_ack_count;tcp_rst_count;tcp_psh_count;tcp_fin_count;tcp_urg_count;tcp_retr_count;ip_ttl_list;tcp_win_list;f_iat_list;b_iat_list;tcp_hs_skipped;entropy_list
10.34.1.15;56764;212.188.78.12;443;6;10;1690363172.796225;1690363189.941829;17.145603895187378;0.214587926864624;0.0044300556182861;0.0,0.0036580562591552734,0.00018286705017089844,0.0002510547637939453,0.00039315223693847656,0.003554821014404297,3.910064697265625e-05,9.059906005859375e-06,0.0003209114074707031,0.20617890357971191;1,-1,-1,1,1,-1,-1,-1,1,1;733,66,320,66,146,66,393,128,66,164;5;5;0.0003931522369384;0.2061789035797119;9.059906005859377e-06;0.0041990280151367;0.053646981716156;0.0011075139045715;0;125;66;733;235.0;66;393;194.6;True;1690363189.941829;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,56,56,64,64,56,56,56,64,64;502,11,11,501,501,11,11,11,501,501;0.004091978073120117,0.00039315223693847656,0.003923892974853516,0.20617890357971191;0.00018286705017089844,0.004199028015136719,3.910064697265625e-05,9.059906005859375e-06;True;5.917564284943825,0.0,5.819673431958628,0.0,5.907935401402811,0.0,6.1212095647098295,5.651698124868109,0.0,6.247362905339704
10.34.1.15;39376;212.188.78.66;443;6;10;1690363199.017991;1690363217.930357;18.91236591339112;0.0047311782836914;0.0010020732879638;0.0,0.0035920143127441406,0.00035309791564941406,4.00543212890625e-05,1.3828277587890625e-05,1.0013580322265625e-05,0.00018715858459472656,2.288818359375e-05,0.0003750324249267578,0.00013709068298339844;1,-1,-1,-1,-1,-1,1,1,-1,1;583,66,1462,1462,70,1366,66,66,461,66;4;6;2.288818359375e-05;0.0041961669921875;1.0013580322265623e-05;0.0005850791931152;0.0015770594278971;0.0002004146575927;0;299;66;583;195.25;66;1462;814.5;True;1690363217.930357;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;3;0;0;10;64,56,56,56,56,56,64,64,56,64;502,11,11,11,11,11,493,495,11,501;0.0041961669921875,2.288818359375e-05,0.0005121231079101562;0.00035309791564941406,4.00543212890625e-05,1.3828277587890625e-05,1.0013580322265625e-05,0.0005850791931152344;True;5.730015409922188,0.0,5.764157242115694,6.296307314753101,2.0,6.153660689688197,0.0,0.0,6.3763073147531015,0.0
10.34.1.15;48246;212.30.135.18;443;6;10;1690363206.70905;1690363237.293914;30.584864139556885;0.8233389854431152;0.0099759101867675;0.0,0.0036280155181884766,0.00023889541625976562,0.00013589859008789062,0.005958080291748047,0.0034990310668945312,0.0001220703125,2.193450927734375e-05,0.0005350112915039062,0.8092000484466553;1,-1,-1,1,1,-1,-1,-1,1,1;735,66,320,66,146,66,393,128,66,164;5;5;0.0040028095245361;0.8092000484466553;2.193450927734375e-05;0.0095930099487304;0.2058347463607788;0.0024939775466918;0;70;66;735;235.4;66;393;194.6;True;1690363237.293914;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,58,58,64,64,58,58,58,64,64;502,11,11,501,501,11,11,11,501,501;0.004002809524536133,0.005958080291748047,0.004178047180175781,0.8092000484466553;0.00023889541625976562,0.009593009948730469,0.0001220703125,2.193450927734375e-05;True;5.96511315996546,0.0,5.877564284943827,0.0,5.734183719779185,0.0,6.2287584397314655,5.760647923290098,0.0,6.20384594098776
10.34.1.15;44126;212.188.75.23;443;6;10;1690363225.254821;1690363250.198088;24.94326686859131;0.0248239040374755;0.0245568752288818;0.0,0.00404810905456543,0.0010139942169189453,5.1021575927734375e-05,8.821487426757812e-06,0.00019502639770507812,0.00036907196044921875,0.00013899803161621094,0.01899886131286621,0.0037810802459716797;1,-1,-1,-1,-1,1,-1,1,1,-1;583,66,1462,1462,1370,66,461,66,146,66;4;6;0.0005080699920654;0.0189988613128662;8.821487426757812e-06;0.0229189395904541;0.0082746346791585;0.0049113750457763;0;230;66;583;215.25;66;1462;814.5;True;1690363250.198088;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,55,55,55,55,64,55,64,64,55;502,11,11,11,11,489,11,501,501,11;0.005316972732543945,0.0005080699920654297,0.01899886131286621;0.0010139942169189453,5.1021575927734375e-05,8.821487426757812e-06,0.0005640983581542969,0.0229189395904541;True;5.98021091000873,0.0,5.872124556936994,6.3763073147531015,6.153660689688196,0.0,6.288758439731467,0.0,5.846928094887359,0.0
10.34.1.15;42186;212.188.75.43;443;6;10;1690363237.652727;1690363255.478475;17.825748205184937;0.1864330768585205;0.0045840740203857;0.0,0.004024982452392578,3.814697265625e-05,0.00020384788513183594,0.0003600120544433594,0.003928184509277344,4.100799560546875e-05,1.2874603271484375e-05,0.0007529258728027344,0.17707109451293945;1,-1,-1,1,1,-1,-1,-1,1,1;734,66,320,66,146,66,393,128,66,164;5;5;0.0003600120544433;0.1770710945129394;1.2874603271484377e-05;0.0044920444488525;0.0466082692146301;0.0011460185050964;0;120;66;734;235.2;66;393;194.6;True;1690363255.478475;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,56,56,64,64,56,56,56,64,64;502,11,11,501,501,11,11,11,501,501;0.004266977310180664,0.0003600120544433594,0.004734992980957031,0.17707109451293945;3.814697265625e-05,0.004492044448852539,4.100799560546875e-05,1.2874603271484375e-05;True;6.001467880199458,0.0,5.772124556936993,0.0,5.94692809488736,0.0,6.223856189774735,5.792905987806231,0.0,6.2523652012139195
10.34.1.15;50394;87.250.247.184;443;6;10;1690363160.991706;1690363258.931627;97.93992114067078;0.0126919746398925;0.0123600959777832;0.0,0.006659984588623047,0.0006661415100097656,0.00018405914306640625,0.004547834396362305,0.00042700767517089844,0.00020694732666015625,0.005995988845825195,3.910064697265625e-05,0.0002930164337158203;1,-1,-1,1,1,1,1,-1,-1,-1;705,66,320,66,146,164,506,66,128,66;5;5;0.0002069473266601;0.0075101852416992;3.910064697265625e-05;0.0113618373870849;0.0031729936599731;0.0030900239944458;0;22;66;705;317.4;66;320;129.2;True;1690363258.931627;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,54,54,64,64,64,64,54,54,54;502,11,11,501,501,501,501,11,11,11;0.007510185241699219,0.004547834396362305,0.00042700767517089844,0.00020694732666015625;0.0006661415100097656,0.011361837387084961,3.910064697265625e-05,0.0002930164337158203;True;5.972662034987096,0.0,5.912124556936994,0.0,5.912492001110315,6.21925180837885,6.093660689688194,0.0,5.792905987806228,0.0
10.34.1.15;35370;212.30.135.9;443;6;10;1690363246.340054;1690363267.377229;21.037174940109253;0.1986348628997802;0.0044260025024414;0.0,0.003754854202270508,0.00019097328186035156,0.00018405914306640625,0.0004000663757324219,0.0034439563751220703,0.0001819133758544922,2.5033950805664062e-05,0.00024199485778808594,0.19021201133728027;1,-1,-1,1,1,-1,-1,-1,1,1;735,66,320,66,146,66,393,128,66,164;5;5;0.0004000663757324;0.1902120113372802;2.5033950805664062e-05;0.0040280818939208;0.049658715724945;0.0011065006256103;0;102;66;735;235.4;66;393;194.6;True;1690363267.377229;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,58,58,64,64,58,58,58,64,64;502,11,11,501,501,11,11,11,501,501;0.004129886627197266,0.0004000663757324219,0.0038928985595703125,0.19021201133728027;0.00019097328186035156,0.0040280818939208984,0.0001819133758544922,2.5033950805664062e-05;True;5.941467880199457,0.0,5.7931232116380915,0.0,5.962492001110315,0.0,6.253660689688196,5.671780584510634,0.0,6.305886757314294
10.34.1.15;54672;212.188.75.106;443;6;10;1690363254.579162;1690363280.13696;25.55779814720153;0.7589278221130371;0.0117568969726562;0.0,0.004066944122314453,0.0003609657287597656,0.0001571178436279297,0.007141828536987305,0.004049062728881836,3.910064697265625e-05,8.821487426757812e-06,0.000308990478515625,0.7427949905395508;1,-1,-1,1,1,-1,-1,-1,1,1;734,66,320,66,146,66,393,128,66,164;5;5;0.0044059753417968;0.7427949905395508;8.821487426757812e-06;0.011348009109497;0.1897319555282592;0.002939224243164;0;84;66;734;235.2;66;393;194.6;True;1690363280.13696;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,55,55,64,64,55,55,55,64,64;502,11,11,501,501,11,11,11,501,501;0.0045850276947021484,0.007141828536987305,0.004405975341796875,0.7427949905395508;0.0003609657287597656,0.01134800910949707,3.910064697265625e-05,8.821487426757812e-06;True;5.950015409922192,0.0,5.879254992158964,0.0,5.937492001110316,0.0,6.2563073147531005,5.683956189384237,0.0,6.288179231870319
10.34.1.15;38980;212.188.75.58;443;6;10;1690363267.402175;1690363288.583144;21.18096899986267;0.0054421424865722;0.0050420761108398;0.0,0.003843069076538086,0.00025391578674316406,3.0994415283203125e-05,3.218650817871094e-05,0.0001430511474609375,0.0003848075866699219,0.00019216537475585938,0.0005619525909423828,0.003443002700805664;1,-1,-1,-1,-1,1,-1,1,1,-1;734,66,1462,1462,1370,66,461,66,146,66;4;6;0.0005619525909423;0.0043032169342041;3.0994415283203125e-05;0.0041971206665039;0.001814047495524;0.0010084152221679;0;278;66;734;253.0;66;1462;814.5;True;1690363288.583144;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,55,55,55,55,64,55,64,64,55;502,11,11,11,11,489,11,501,501,11;0.0043032169342041016,0.0005769729614257812,0.0005619525909423828;0.00025391578674316406,3.0994415283203125e-05,3.218650817871094e-05,0.0005278587341308594,0.004197120666503906;True;5.883465189601655,0.0,5.86457568191536,6.14120956470983,6.316307314753101,0.0,6.343856189774736,0.0,5.901807588956898,0.0
10.34.1.15;57926;212.188.75.13;443;6;10;1690363278.325811;1690363303.637728;25.311917066574097;0.3408420085906982;0.0077061653137207;0.0,0.0039119720458984375,0.0002300739288330078,0.00023508071899414062,0.0031909942626953125,0.0038688182830810547,0.0001621246337890625,1.9073486328125e-05,0.0004038810729980469,0.32881999015808105;1,-1,-1,1,1,-1,-1,-1,1,1;734,66,320,66,146,66,393,128,66,164;5;5;0.0031909942626953;0.328819990158081;1.9073486328125e-05;0.0072948932647705;0.0852105021476745;0.0019265413284301;0;84;66;734;235.2;66;393;194.6;True;1690363303.637728;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,55,55,64,64,55,55,55,64,64;502,11,11,501,501,11,11,11,501,501;0.004377126693725586,0.0031909942626953125,0.004453897476196289,0.32881999015808105;0.0002300739288330078,0.007294893264770508,0.0001621246337890625,1.9073486328125e-05;True;5.8863701301561875,0.0,5.687368784857288,0.0,5.996928094887358,0.0,6.276307314753101,5.554923931319721,0.0,6.300884461440078
10.34.1.15;53264;212.188.75.38;443;6;10;1690363290.783234;1690363311.847294;21.06406021118164;0.0081081390380859;0.008127212524414;0.0,0.003896951675415039,0.0003540515899658203,3.0994415283203125e-05,9.059906005859375e-06,0.00017189979553222656,0.0003840923309326172,0.0001239776611328125,0.0031371116638183594,0.003916025161743164;1,-1,-1,-1,-1,1,-1,1,1,-1;583,66,1462,1462,1370,66,461,66,146,66;4;6;0.0005080699920654;0.0044629573822021;9.059906005859377e-06;0.0071771144866943;0.0027027130126953;0.0016254425048828;0;272;66;583;215.25;66;1462;814.5;True;1690363311.847294;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,55,55,55,55,64,55,64,64,55;502,11,11,11,11,489,11,501,501,11;0.0044629573822021484,0.0005080699920654297,0.0031371116638183594;0.0003540515899658203,3.0994415283203125e-05,9.059906005859375e-06,0.0005559921264648438,0.007177114486694336;True;5.909016755221092,0.0,5.859673431958629,6.093660689688195,6.16120956470983,0.0,6.261209564709831,0.0,5.8234993076257675,0.0
10.34.1.15;39062;212.30.135.7;443;6;10;1690363301.024826;1690363326.141665;25.11683893203736;0.1869969367980957;0.0048320293426513;0.0,0.00424504280090332,4.291534423828125e-05,0.00027298927307128906,0.0005869865417480469,0.0038840770721435547,3.600120544433594e-05,9.059906005859375e-06,0.0003600120544433594,0.17755985260009766;1,-1,-1,1,1,-1,-1,-1,1,1;735,66,320,66,146,66,393,128,66,164;5;5;0.000586986541748;0.1775598526000976;9.059906005859377e-06;0.0047440528869628;0.0467492341995239;0.0012080073356628;0;85;66;735;235.4;66;393;194.6;True;1690363326.141665;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,58,58,64,64,58,58,58,64,64;502,11,11,501,501,11,11,11,501,501;0.004560947418212891,0.0005869865417480469,0.004289150238037109,0.17755985260009766;4.291534423828125e-05,0.004744052886962891,3.600120544433594e-05,9.059906005859375e-06;True;6.02046922549836,0.0,5.852124556936994,0.0,5.942371495179855,0.0,6.3363073147531015,5.7162142539003655,0.0,6.34170078797069
10.34.1.15;52230;212.188.75.21;443;6;10;1690363313.708448;1690363338.637364;24.928915977478027;0.0153810977935791;0.0008349418640136;0.0,0.0040531158447265625,0.00012493133544921875,1.4066696166992188e-05,1.2874603271484375e-05,0.0001990795135498047,2.4080276489257812e-05,0.00045990943908691406,0.00010609626770019531,0.010386943817138672;1,-1,-1,-1,-1,1,1,-1,1,1;583,66,1462,1462,1370,66,66,461,66,146;5;5;2.408027648925781e-05;0.0103869438171386;1.2874603271484377e-05;0.0006830692291259;0.0038452744483947;0.0002087354660034;0;230;66;583;185.4;66;1462;964.2;True;1690363338.637364;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,56,56,56,56,64,64,56,64,64;502,11,11,11,11,501,488,11,501,501;0.0044040679931640625,2.4080276489257812e-05,0.0005660057067871094,0.010386943817138672;0.00012493133544921875,1.4066696166992188e-05,1.2874603271484375e-05,0.0006830692291259766;True;5.88411450526436,0.0,5.852124556936992,6.181209564709831,6.3363073147531015,0.0,0.0,6.341209564709833,0.0,5.748499307625768
10.34.1.15;34996;212.30.135.10;443;6;10;1690363326.187564;1690363351.32957;25.14200615882873;0.1498990058898925;0.0099029541015625;0.0,0.0035130977630615234,0.00019598007202148438,0.00016498565673828125,0.0060079097747802734,0.0033769607543945312,0.00013899803161621094,1.811981201171875e-05,0.0001850128173828125,0.13629794120788574;1,-1,-1,1,1,-1,-1,-1,1,1;735,66,320,66,146,66,393,128,66,164;5;5;0.0037190914154052;0.1362979412078857;1.811981201171875e-05;0.009549856185913;0.0374747514724731;0.0024757385253906;0;85;66;735;235.4;66;393;194.6;True;1690363351.32957;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,58,58,64,64,58,58,58,64,64;502,11,11,501,501,11,11,11,501,501;0.003874063491821289,0.0060079097747802734,0.0037190914154052734,0.13629794120788574;0.00019598007202148438,0.009549856185913086,0.00013899803161621094,1.811981201171875e-05;True;5.853919005177822,0.0,5.852124556936992,0.0,5.912492001110316,0.0,6.093660689688195,5.760647923290099,0.0,6.2600681349094645
10.34.1.15;35978;212.30.135.25;443;6;10;1690363337.779439;1690363355.596114;17.816674947738647;0.0050258636474609;0.0010051727294921;0.0,0.0038568973541259766,0.0001480579376220703,2.002716064453125e-05,9.059906005859375e-06,7.867813110351562e-06,0.0002181529998779297,1.8835067749023438e-05,0.0005831718444824219,0.00016379356384277344;1,-1,-1,-1,-1,-1,1,1,-1,1;735,66,1462,1462,70,1366,66,66,461,66;4;6;1.883506774902344e-05;0.0042600631713867;7.867813110351562e-06;0.0008201599121093;0.0016752878824869;0.0002010345458984;0;326;66;735;233.25;66;1462;814.5;True;1690363355.596114;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;3;0;0;10;64,58,58,58,58,58,64,64,58,64;502,11,11,11,11,11,493,485,11,501;0.004260063171386719,1.8835067749023438e-05,0.0007469654083251953;0.0001480579376220703,2.002716064453125e-05,9.059906005859375e-06,7.867813110351562e-06,0.000820159912109375;True;5.905113159965459,0.0,5.959673431958629,6.348758439731467,2.0,6.208758439731465,0.0,0.0,6.463856189774737,0.0
10.34.1.15;34722;212.188.78.54;443;6;10;1690363344.890823;1690363366.101457;21.210634231567383;0.005789041519165;0.0050621032714843;0.0,0.004227876663208008,0.00038313865661621094,3.886222839355469e-05,1.1205673217773438e-05,0.0001800060272216797,0.0003559589385986328,0.0001838207244873047,0.000408172607421875,0.0035009384155273438;1,-1,-1,-1,-1,1,-1,1,1,-1;734,66,1462,1462,1370,66,461,66,146,66;4;6;0.0004081726074218;0.0048410892486572;1.1205673217773438e-05;0.0040929317474365;0.0019296805063883;0.0010124206542968;0;278;66;734;253.0;66;1462;814.5;True;1690363366.101457;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,56,56,56,56,64,56,64,64,56;502,11,11,11,11,489,11,501,501,11;0.0048410892486572266,0.0005397796630859375,0.000408172607421875;0.00038313865661621094,3.886222839355469e-05,1.1205673217773438e-05,0.0005359649658203125,0.0040929317474365234;True;6.001209564709829,0.0,5.967222306980265,6.268758439731466,6.3487584397314665,0.0,6.1487584397314645,0.0,5.793619813556229,0.0
10.34.1.15;45532;212.30.135.28;443;6;10;1690363354.074539;1690363379.286008;25.211468935012817;0.0061109066009521;0.0018789768218994;0.0,0.003598928451538086,0.0011019706726074219,3.314018249511719e-05,8.821487426757812e-06,0.00023603439331054688,2.5033950805664062e-05,0.00047397613525390625,0.00013709068298339844,0.00049591064453125;1,-1,-1,-1,-1,1,1,-1,1,1;735,66,1464,1462,1368,66,66,461,66,146;5;5;2.5033950805664062e-05;0.0049788951873779;8.821487426757812e-06;0.0011019706726074;0.001527726650238;0.0004697442054748;0;234;66;735;215.8;66;1464;964.2;True;1690363379.286008;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,58,58,58,58,64,64,58,64,64;502,11,11,11,11,496,488,11,501,501;0.00497889518737793,2.5033950805664062e-05,0.0006110668182373047,0.00049591064453125;0.0011019706726074219,3.314018249511719e-05,8.821487426757812e-06,0.0007350444793701172;True;5.822466534900555,0.0,5.862466534900558,6.3087584397314656,6.248758439731464,0.0,0.0,6.208758439731465,0.0,5.817371495179856
10.34.1.15;49330;212.188.75.36;443;6;10;1690363365.801943;1690363387.440038;21.63809490203857;0.0113279819488525;0.0010929107666015;0.0,0.004452943801879883,4.792213439941406e-05,0.00013899803161621094,2.002716064453125e-05,8.0108642578125e-05,0.00015497207641601562,0.0006508827209472656,0.00012922286987304688,0.005652904510498047;1,-1,-1,-1,-1,1,1,-1,1,1;583,66,1464,1462,1368,66,66,461,66,146;5;5;0.000154972076416;0.005652904510498;2.002716064453125e-05;0.0008859634399414;0.0028319954872131;0.0002732276916503;0;265;66;583;185.4;66;1464;964.2;True;1690363387.440038;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,55,55,55,55,64,64,55,64,64;502,11,11,11,11,501,488,11,485,501;0.004739999771118164,0.00015497207641601562,0.0007801055908203125,0.005652904510498047;4.792213439941406e-05,0.00013899803161621094,2.002716064453125e-05,0.0008859634399414062;True;5.884114505264361,0.0,5.807222306980263,6.373660689688198,6.323856189774736,0.0,0.0,6.208758439731466,0.0,5.878055907333272
10.34.1.15;41538;212.30.135.24;443;6;10;1690363384.633005;1690363390.943682;6.3106770515441895;0.21002197265625;0.0070908069610595;0.0,0.003770112991333008,0.00011801719665527344,0.0002689361572265625,0.0031180381774902344,0.003532886505126953,4.291534423828125e-05,1.0013580322265625e-05,0.0012450218200683594,0.19791603088378906;1,-1,-1,1,1,-1,-1,-1,1,1;735,66,320,66,146,66,393,128,66,164;5;5;0.0031180381774902;0.197916030883789;1.0013580322265623e-05;0.0069198608398437;0.0525054931640625;0.0017727017402648;1;340;66;735;235.4;66;393;194.6;True;1690363390.943682;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,58,58,64,64,58,58,58,64,64;502,11,11,501,501,11,11,11,501,501;0.004157066345214844,0.0031180381774902344,0.004830837249755859,0.19791603088378906;0.00011801719665527344,0.00691986083984375,4.291534423828125e-05,1.0013580322265625e-05;True;5.87001540992219,0.0,5.818025461594823,0.0,5.937492001110316,0.0,6.276307314753101,5.683956189384237,0.0,6.280476298174771
10.34.1.15;43950;212.188.78.71;443;6;10;1690363376.752597;1690363397.671166;20.9185688495636;0.0072832107543945;0.0010168552398681;0.0,0.0035212039947509766,0.00031185150146484375,5.507469177246094e-05,1.0013580322265625e-05,9.059906005859375e-06,0.0001678466796875,5.1975250244140625e-05,0.00041103363037109375,0.0027451515197753906;1,-1,-1,-1,-1,-1,1,1,-1,1;734,66,1462,1462,70,1366,66,66,461,66;4;6;5.197525024414063e-05;0.0040750503540039;9.059906005859377e-06;0.0006308555603027;0.0024277369181315;0.0002033710479736;0;278;66;734;233.0;66;1462;814.5;True;1690363397.671166;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;3;0;0;10;64,56,56,56,56,56,64,64,56,64;502,11,11,11,11,11,493,485,11,482;0.004075050354003906,5.1975250244140625e-05,0.0031561851501464844;0.00031185150146484375,5.507469177246094e-05,1.0013580322265625e-05,9.059906005859375e-06,0.0006308555603027344;True;5.9451131599654605,0.0,5.8882209616813626,6.3238561897747365,2.0,6.383856189774737,0.0,0.0,6.323856189774736,0.0
10.34.1.15;58332;212.188.75.20;443;6;10;1690363393.089369;1690363414.818436;21.729066848754883;0.0093297958374023;0.0091371536254882;0.0,0.004006862640380859,0.0003440380096435547,3.910064697265625e-05,8.821487426757812e-06,0.00026798248291015625,0.0002810955047607422,0.00020599365234375,0.004175901412963867,0.003814220428466797;1,-1,-1,-1,-1,1,-1,1,1,-1;583,66,1462,1462,1370,66,461,66,146,66;4;6;0.0004870891571044;0.0046668052673339;8.821487426757812e-06;0.0081961154937744;0.0031099319458007;0.0018274307250976;0;264;66;583;215.25;66;1462;814.5;True;1690363414.818436;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,56,56,56,56,64,56,64,64,56;502,11,11,11,11,489,11,501,501,11;0.004666805267333984,0.0004870891571044922,0.004175901412963867;0.0003440380096435547,3.910064697265625e-05,8.821487426757812e-06,0.0005490779876708984,0.008196115493774414;True;5.985113159965461,0.0,5.732124556936993,6.128758439731464,6.3163073147531,0.0,6.2287584397314655,0.0,5.871928094887358,0.0
10.34.1.15;42486;212.188.78.71;443;6;10;1690363402.884353;1690363420.053808;17.16945505142212;0.1905901432037353;0.0043139457702636;0.0,0.0037610530853271484,7.510185241699219e-05,0.000164031982421875,0.00044989585876464844,0.003537893295288086,6.914138793945312e-05,1.7881393432617188e-05,0.00026607513427734375,0.1822490692138672;1,-1,-1,1,1,-1,-1,-1,1,1;734,66,320,66,146,66,393,128,66,164;5;5;0.0004498958587646;0.1822490692138672;1.7881393432617188e-05;0.0041518211364746;0.0476475358009338;0.0010784864425659;0;125;66;734;235.2;66;393;194.6;True;1690363420.053808;4,0,0,0,0,0,0,0,0,0;4.701142597198486;4,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;6;0;0;10;64,56,56,64,64,56,56,56,64,64;502,11,11,501,501,11,11,11,501,501;0.004000186920166016,0.00044989585876464844,0.0038909912109375,0.1822490692138672;7.510185241699219e-05,0.004151821136474609,6.914138793945312e-05,1.7881393432617188e-05;True;5.977564284943827,0.0,5.772124556936994,0.0,6.0219280948873575,0.0,6.281209564709831,5.60726445547838,0.0,6.2523652012139195
10.34.1.15;48698;212.188.78.93;443;6;10;1690363409.278595;1690363426.494322;17.21572709083557;0.0081429481506347;0.0078070163726806;0.0,0.0038340091705322266,0.0003299713134765625,2.3126602172851562e-05,1.8835067749023438e-05,8.916854858398438e-05,0.00047588348388671875,0.0001201629638671875,0.003251791000366211,0.003498077392578125;1,-1,-1,-1,-1,1,-1,1,1,-1;583,66,1462,1462,1370,66,461,66,146,66;4;6;0.0005960464477539;0.0042951107025146;1.883506774902344e-05;0.0068700313568115;0.0027143160502115;0.0015614032745361;0;333;66;583;215.25;66;1462;814.5;True;1690363426.494322;3,0,0,0,0,0,0,0,0,0;4.701142597198486;5,0,0,0,0,0,0,0,0,0;4.701088118553161;8,0,0,0,0,0,0,0,0,0;4.701142597198486;0;10;0;4;0;0;10;64,56,56,56,56,64,56,64,64,56;502,11,11,11,11,489,11,501,501,11;0.0042951107025146484,0.0005960464477539062,0.003251791000366211;0.0003299713134765625,2.3126602172851562e-05,1.8835067749023438e-05,0.0005650520324707031,0.0068700313568115234;True;5.9080181005199925,0.0,5.785574336616458,6.363856189774737,6.288758439731466,0.0,6.276307314753102,0.0,5.784183719779186,0.0
